source,category,model,storage_gb,battery_health_pct,cosmetic_grade,carrier_locked,observed_price_usd,observed_at,external_id,title
ebay_sold,laptops,macbook_pro_14_m2,1024,,B,false,1615.77,2026-04-09T12:00:00.000Z,ebay_macbook_pro_14_m2_1046,"애플 맥북프로 2023 A2779 14인치 M2 맥스 30 코어 GPU 64GB RAM 1TB SSD 상태 매우 우수"
ebay_sold,laptops,macbook_pro_14_m2,1024,,B,false,1760.92,2026-04-09T12:00:00.000Z,ebay_macbook_pro_14_m2_1047,"애플 맥북프로 2023 14인치 실버 M2 맥스 32GB 1TB 배트 CC @ 79 + 1년 보증"
ebay_sold,laptops,macbook_pro_14_m2,1024,,B,false,694.3,2026-04-09T12:00:00.000Z,ebay_macbook_pro_14_m2_1048,"2023 14인치 애플 맥북프로 M2 프로 / 16GB / 1TB SSD - MDM 등록 애플케어"
ebay_sold,laptops,macbook_pro_14_m2,1024,,B,false,1658.31,2026-04-08T12:00:00.000Z,ebay_macbook_pro_14_m2_1049,"2023 애플 맥북프로 14인치 M2 맥스 30C 그래픽 처리 장치 3.5 GHz 32GB RAM 1TB SSD A2779"
ebay_sold,laptops,macbook_pro_14_m2,1024,,B,false,1332.01,2026-04-08T12:00:00.000Z,ebay_macbook_pro_14_m2_1050,"맥북 프로 14 2023 M2 프로 10코어 CPU 16코어 그래픽 처리 장치 32GB 1TB SSD 스페이스 그레이"
ebay_sold,laptops,macbook_pro_14_m2,16,,B,false,1084.87,2026-03-28T12:00:00.000Z,ebay_macbook_pro_14_m2_1051,"애플 맥북프로 14,7 13인치 2022 M2 CPU 16GB RAM 256/512GB SSD 1년 보증, 상태 매우 좋음"
ebay_sold,laptops,macbook_pro_14_m2,32,,B,false,909.99,2026-04-08T12:00:00.000Z,ebay_macbook_pro_14_m2_1052,"맥북 프로 14 2023 M2 프로 10코어 CPU 16코어 GPU 32GB 512GB SSD 그레이 - 상태 양호"
ebay_sold,laptops,macbook_pro_14_m2,512,,B,false,820.86,2026-04-08T12:00:00.000Z,ebay_macbook_pro_14_m2_1053,"애플 맥북프로 2023 A2779 14인치 M2 프로 512GB 16GB RAM - 리퍼제품 상태 매우 우수"
ebay_sold,laptops,macbook_pro_14_m2,1024,,B,false,1036.44,2026-04-05T12:00:00.000Z,ebay_macbook_pro_14_m2_1054,"2023 Apple MacBook Pro 14"" M2 Pro 19C GPU 3.5GHz 16GB RAM 1TB SSD MPHF3LL/A"
ebay_sold,laptops,macbook_pro_14_m2,1024,,B,false,1409.57,2026-04-07T12:00:00.000Z,ebay_macbook_pro_14_m2_1055,"애플 맥북프로 M2 프로 14인치 3.20 GHz 32GB 1TB SSD 스페이스 그레이"
ebay_sold,laptops,macbook_pro_14_m2,16,,B,false,493.45,2026-04-07T12:00:00.000Z,ebay_macbook_pro_14_m2_1056,"애플 맥북프로14,7 - 13인치 M2@3.49 GHz,16GB RAM,256GB SSD 8 CPU / 10 GPU - 1"
ebay_sold,laptops,macbook_pro_14_m2,16,,B,false,518.22,2026-04-07T12:00:00.000Z,ebay_macbook_pro_14_m2_1057,"애플 맥북프로14,7 - 13인치 M2@3.49 GHz,16GB RAM,256GB SSD 8 CPU / 10 GPU"
ebay_sold,laptops,macbook_pro_14_m2,16,,B,false,1007.87,2026-04-07T12:00:00.000Z,ebay_macbook_pro_14_m2_1058,"애플 맥북프로 M2 프로 14인치 2023 16GB RAM, 512GB SSD"
ebay_sold,laptops,macbook_pro_14_m2,16,,B,false,925.5,2026-04-07T12:00:00.000Z,ebay_macbook_pro_14_m2_1059,"애플 맥북프로 2023 A2779 14인치 M2 프로 10 코어 CPU 16GB RAM 512GB SSD 상태 우수"
ebay_sold,laptops,macbook_pro_14_m2,1024,,B,false,1969.24,2026-04-07T12:00:00.000Z,ebay_macbook_pro_14_m2_1060,"맥북 프로 14인치 M2 맥스 3.68Ghz 32GB RAM 1TB SSD 30 코어 그래픽 처리 장치 A2779"
ebay_sold,laptops,macbook_pro_14_m2,16,,B,false,875.75,2026-04-07T12:00:00.000Z,ebay_macbook_pro_14_m2_1061,"애플 맥북프로 2023 A2779 14인치 M2 프로 10 코어 CPU 16GB RAM 512GB SSD 페어"
ebay_sold,laptops,macbook_pro_14_m2,512,,B,false,829.16,2026-04-06T12:00:00.000Z,ebay_macbook_pro_14_m2_1062,"Apple MacBook Pro 14"" (512GB SSD, M2 Pro, 16GB) Laptop - Silver - MPHH3LL/A..."
ebay_sold,laptops,macbook_pro_14_m2,1024,,B,false,1741.22,2026-04-04T12:00:00.000Z,ebay_macbook_pro_14_m2_1063,"2023 애플 맥북프로 A2779 14인치 M2 맥스 30 코어 GPU 64GB RAM 1TB SSD 그레이, 상태 좋음"
ebay_sold,laptops,macbook_pro_14_m2,16,,B,false,880.98,2026-04-04T12:00:00.000Z,ebay_macbook_pro_14_m2_1064,"Apple MacBook Pro 2023 14"" M2 Pro 16GB 512GB - READ"
ebay_sold,laptops,macbook_pro_14_m2,64,,B,false,1589.91,2026-04-04T12:00:00.000Z,ebay_macbook_pro_14_m2_1065,"MacBook Pro 14"" M2 Max 2023  64GB RAM 500GB SSD  84 Cycles A2779 Warranty 10/26"
ebay_sold,laptops,macbook_pro_14_m2,16,,B,false,896.53,2026-04-04T12:00:00.000Z,ebay_macbook_pro_14_m2_1066,"2023 Apple MacBook Pro 14"" M2 Pro 16C GPU  16GB RAM 512GB SSD"
ebay_sold,laptops,macbook_pro_14_m2,1024,,B,false,1948.51,2026-04-04T12:00:00.000Z,ebay_macbook_pro_14_m2_1067,"맥북 프로 14 2023 M2 맥스 12코어 CPU 38코어 그래픽 처리 장치 64GB 1TB 실버 - 상태 매우 좋음"
ebay_sold,laptops,macbook_pro_14_m2,32,,B,false,1191.9,2025-09-04T12:00:00.000Z,ebay_macbook_pro_14_m2_1068,"Apple 2023 MacBook Pro 14"" M2 Pro (16-Core GPU) 32GB RAM 512GB SSD AC+ Very good"
ebay_sold,laptops,macbook_pro_14_m2,1024,,A,false,1243.73,2025-09-06T12:00:00.000Z,ebay_macbook_pro_14_m2_1069,"Apple 2023 MacBook Pro 14"" M2 Pro (16-Core GPU) 16GB RAM 1TB SSD AC+ Excellent"
ebay_sold,laptops,macbook_pro_14_m2,1024,,B,false,1364.83,2026-04-04T12:00:00.000Z,ebay_macbook_pro_14_m2_1070,"애플 맥북프로 14인치 2023 M2 프로 12-CPU 19-GPU 16GB RAM 1TB SSD 실버"
ebay_sold,laptops,macbook_pro_14_m2,16,,B,false,1035.87,2026-04-04T12:00:00.000Z,ebay_macbook_pro_14_m2_1071,"Apple MacBook Pro M2 Pro 14-inch 2023 16GB RAM, 512GB SSD low battery cycle 105"
ebay_sold,laptops,macbook_pro_14_m2,16,,B,false,932.79,2026-04-04T12:00:00.000Z,ebay_macbook_pro_14_m2_1072,"Apple MacBook Pro 14"" 2023 M2 Pro 16GB 512 16C Tahoe NO AC"
ebay_sold,laptops,macbook_pro_14_m2,16,,B,false,932.79,2026-04-04T12:00:00.000Z,ebay_macbook_pro_14_m2_1073,"Apple MacBook Pro 14"" 2023 M2 Pro 16GB 512 16C Tahoe NO AC"
ebay_sold,laptops,macbook_pro_14_m2,1024,,B,false,1398.43,2026-04-03T12:00:00.000Z,ebay_macbook_pro_14_m2_1074,"애플 맥북프로 14인치 2023 M2 프로 10C CPU 16C 그래픽 처리 장치 1TB SSD 16GB RAM 스페이스 그레이"
ebay_sold,laptops,macbook_pro_14_m2,32,,B,false,569.01,2026-04-02T12:00:00.000Z,ebay_macbook_pro_14_m2_1075,"Apple MacBook Pro 14"" M2 Pro 16-Core GPU 32GB RAM 512GB SSD 2023 *LIQUID DAMAGE*"
ebay_sold,laptops,macbook_pro_14_m2,16,,B,false,517.19,2026-03-18T12:00:00.000Z,ebay_macbook_pro_14_m2_1076,"Apple MacBook Pro 14"" M2 Pro 16-Core GPU 16GB RAM 512GB SSD 2023 • BAD LCD"
ebay_sold,laptops,macbook_air_15_m3,1024,,B,false,1191.91,2026-04-14T12:00:00.000Z,ebay_macbook_air_15_m3_1077,"애플 맥북에어 2024 M3 칩 15인치 24GB RAM 1TB SSD - 무료 빠른 배송"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,1066.5,2026-04-14T12:00:00.000Z,ebay_macbook_air_15_m3_1078,"2025 애플 맥북에어 15인치 M4 칩 16GB RAM 512GB SSD 미드나잇 MW1M3LL/A"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,236.83,2026-04-14T12:00:00.000Z,ebay_macbook_air_15_m3_1079,"2024 Apple MacBook Air 15"" M3 10C GPU 8GB RAM 256GB SSD MRYR3LL/A"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,725.51,2026-04-14T12:00:00.000Z,ebay_macbook_air_15_m3_1080,"2024 Apple MacBook Air 15"" M3 10 Core 4.0GHz 16GB RAM 512GB SSD A3114"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,891.34,2026-04-14T12:00:00.000Z,ebay_macbook_air_15_m3_1081,"2025 애플 맥북에어 15인치 M4 칩, 10 CPU, 10 GPU, 16GB RAM 512GB SSD 미드나잇"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,932.79,2026-04-14T12:00:00.000Z,ebay_macbook_air_15_m3_1082,"애플 맥북에어 15인치 2024 M3 칩 10코어 16GB RAM 512GB SSD •무료 배송!!•"
ebay_sold,laptops,macbook_air_15_m3,512,,B,false,724.48,2026-04-14T12:00:00.000Z,ebay_macbook_air_15_m3_1083,"2024 애플 맥북에어 15인치 - M3 512GB 8GB 8코어 - 미드나잇 - MRYV3LL/A"
ebay_sold,laptops,macbook_air_15_m3,256,,B,false,1070.8,2026-04-13T12:00:00.000Z,ebay_macbook_air_15_m3_1084,"애플 맥북에어 M3 15인치 256GB 8GB 2024 8/10 코어 CPU/GPU 실버 N.Day Del."
ebay_sold,laptops,macbook_air_15_m3,,,B,false,652.84,2026-04-13T12:00:00.000Z,ebay_macbook_air_15_m3_1085,"2024 애플 맥북에어 15인치 M3 / 8GB 램 / 512GB SSD - 스타라이트 - 인텔 키보드"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,1259.83,2026-04-13T12:00:00.000Z,ebay_macbook_air_15_m3_1086,"애플 맥북에어 15인치 (2024) M3 | 8코어 CPU 10코어 그래픽 처리 장치 | 16GB 256GB | 실버"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,932.79,2026-04-13T12:00:00.000Z,ebay_macbook_air_15_m3_1087,"애플 맥북에어 15인치 애플 M3 칩 16GB RAM 256GB SSD 미드나잇 MC9G4LL/A 2024"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,1163.12,2026-04-12T12:00:00.000Z,ebay_macbook_air_15_m3_1088,"신품 애플 맥북에어 15인치 M4 칩 16GB RAM 512GB SSD 미드나잇 MW1M3LL/A"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,347.21,2026-04-12T12:00:00.000Z,ebay_macbook_air_15_m3_1089,"부품용 애플 맥북에어 15인치 M3 A3114 (2024) - 부품전용"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,1014.68,2026-04-12T12:00:00.000Z,ebay_macbook_air_15_m3_1090,"2025 애플 맥북에어 15인치 M4 칩 16GB RAM 512GB SSD 미드나잇 - 상태 우수"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,772.14,2026-01-22T12:00:00.000Z,ebay_macbook_air_15_m3_1091,"2024 Apple MacBook Air 15"" M3 10 Core 4.0GHz 16GB RAM 512GB SSD A3114"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,679.44,2026-04-12T12:00:00.000Z,ebay_macbook_air_15_m3_1092,"2024 M3 맥북에어 레티나 15인치 A3114 미드나잇 블루 4.1 GHz 8GB 256GB 박스"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,621.87,2026-04-12T12:00:00.000Z,ebay_macbook_air_15_m3_1093,"애플 맥북에어 15인치 스타라이트 2024 M3 칩 8GB RAM 512GB SSD 상태 우수"
ebay_sold,laptops,macbook_air_15_m3,256,,B,false,652.94,2026-04-11T12:00:00.000Z,ebay_macbook_air_15_m3_1094,"애플 맥북에어 15 in 2024 실버 M3 256GB SSD 8GB RAM"
ebay_sold,laptops,macbook_air_15_m3,256,,B,false,403.18,2026-04-11T12:00:00.000Z,ebay_macbook_air_15_m3_1095,"2024 A3113 애플 맥북에어 13.6인치 M3 256GB 8GB 실버 부분 손상 디스플레이"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,1026.03,2025-09-18T12:00:00.000Z,ebay_macbook_air_15_m3_1096,"15인치 2024 맥북에어, MC9F4LL/A, 애플 M3, 16GB, 256GB SSD, 10C"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,829.15,2026-04-11T12:00:00.000Z,ebay_macbook_air_15_m3_1097,"애플 2024 맥북에어 애플 M3 칩 15인치 8GB RAM 256GB SSD - 상태 우수"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,1014.68,2026-04-11T12:00:00.000Z,ebay_macbook_air_15_m3_1098,"애플 인증 맥북에어 15인치 M3 칩 24GB RAM 512GB SSD 10C 그래픽 처리 장치 스타라이트"
ebay_sold,laptops,macbook_air_15_m3,1024,,B,false,1005.34,2026-04-10T12:00:00.000Z,ebay_macbook_air_15_m3_1099,"2024 애플 맥북에어 15인치 M3 24GB RAM 1TB SSD 실버"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,845.66,2026-04-10T12:00:00.000Z,ebay_macbook_air_15_m3_1100,"2024 Apple MacBook Air 15"" - M3 Chip - 8GB RAM - 256GB SSD *READ DESCRIPTION*"
ebay_sold,laptops,macbook_air_15_m3,512,,B,false,1088.26,2026-04-08T12:00:00.000Z,ebay_macbook_air_15_m3_1101,"Apple MacBook Air 2024 15"" M3 8-core 512GB SSD 24GB RAM 10-Core GPU MacOS A3114"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,466.39,2026-04-10T12:00:00.000Z,ebay_macbook_air_15_m3_1102,"애플 맥북에어 13인치 M3 스페이스 그레이 16GB RAM 256GB SSD 89% 배터리 설명 필독 #1"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,901.7,2026-04-10T12:00:00.000Z,ebay_macbook_air_15_m3_1103,"애플 2024 맥북에어 애플 M3 칩 15인치 8GB RAM 512GB SSD - 상태 우수"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,932.8,2026-04-09T12:00:00.000Z,ebay_macbook_air_15_m3_1104,"2025 애플 맥북에어 15인치 M4 칩 16GB RAM 512GB SSD 미드나잇 - 상태 우수"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,27.91,2026-04-09T12:00:00.000Z,ebay_macbook_air_15_m3_1105," CÂBLE CAPTEUR DE VEILLE LID NAPPE ANGLE POUR MACBOOK AIR 15"" A2941 A3114"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,1139.82,2025-10-04T12:00:00.000Z,ebay_macbook_air_15_m3_1106,"애플 맥북에어 15인치 M3 칩 24GB RAM 512GB SSD 미드나잇 MXD43LL/A 2024 신품"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,932.53,2026-04-09T12:00:00.000Z,ebay_macbook_air_15_m3_1107,"애플 맥북에어 M3 15인치 8GB 램 512GB SSD 8코어 CPU10코어 GPU 스페이스 그레이MRYN3LL/A"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,725.51,2026-04-08T12:00:00.000Z,ebay_macbook_air_15_m3_1108,"애플 M3 칩 8GB 통합 메모리 256GB SSD 탑재 15인치 맥북 에어"
ebay_sold,laptops,macbook_air_15_m3,,100,B,false,1329.83,2026-04-08T12:00:00.000Z,ebay_macbook_air_15_m3_1109,"2024 15인치 애플 맥북에어 M3: 실버, 24GB RAM 512GB SSD, BH 100% (애플케어+)"
ebay_sold,laptops,macbook_air_15_m3,2048,,B,false,1760.92,2026-04-08T12:00:00.000Z,ebay_macbook_air_15_m3_1110,"애플 인증 맥북에어 15인치 M3 칩 24GB RAM 2TB SSD 10C 그래픽 처리 장치 미드나잇"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,581.45,2026-04-08T12:00:00.000Z,ebay_macbook_air_15_m3_1111,"(원격 관리/상태 좋음 LCD) 애플 맥북에어 15 A3114 (2024) - M3 CPU - 20088"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,951.46,2026-04-08T12:00:00.000Z,ebay_macbook_air_15_m3_1112,"2025 애플 맥북에어 15인치 M4 칩 16GB RAM 512GB SSD 미드나잇 민트"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,810.49,2026-04-08T12:00:00.000Z,ebay_macbook_air_15_m3_1113,"Apple MacBook Air A3114 15"" 2024 M3 16GB RAM 512GB SSD - Grade D"
ebay_sold,laptops,macbook_air_15_m3,256,,B,false,544.13,2026-04-08T12:00:00.000Z,ebay_macbook_air_15_m3_1114,"2024 Apple MacBook Air 15in - Apple M3 256GB SSD 8GB RAM - MRYU3LL/A - Midnight"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,663.32,2026-04-07T12:00:00.000Z,ebay_macbook_air_15_m3_1115,"2024 Apple MacBook Air 15"" M3 10C GPU 8GB RAM 256GB SSD MRYR3LL/A AppleCare+"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,848.85,2026-04-07T12:00:00.000Z,ebay_macbook_air_15_m3_1116,"2024 애플 맥북에어 15인치 M3 칩 8GB RAM 512GB SSD 미드나잇 - 상태 우수"
ebay_sold,laptops,macbook_air_15_m3,512,,B,false,1035.41,2026-04-07T12:00:00.000Z,ebay_macbook_air_15_m3_1117,"맥북 에어 2025 15인치 - M4 10코어 CPU 10코어 GPU 512GB 16GB - 실버 - 상태 우수"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,772.1,2025-10-03T12:00:00.000Z,ebay_macbook_air_15_m3_1118,"15"" 2024, MacBook Air,  Apple M3, 8GB, 256GB SSD, 10Core + Warranty, MRYP3LL/A"
ebay_sold,laptops,macbook_air_15_m3,1024,,B,false,1132.79,2026-04-06T12:00:00.000Z,ebay_macbook_air_15_m3_1119,"애플 맥북에어 2024 A3114 15인치 M3 10 코어 GPU 24GB RAM 1TB SSD 상태 매우 우수"
ebay_sold,laptops,macbook_air_15_m3,1024,,B,false,1140.09,2026-04-06T12:00:00.000Z,ebay_macbook_air_15_m3_1120,"애플 맥북에어 15인치 A3114 M3 24GB RAM 1TB SSD 2024"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,538.95,2026-04-06T12:00:00.000Z,ebay_macbook_air_15_m3_1121,"애플 맥북에어 15인치 M3 2024 A3114 8코어 CPU 10코어 그래픽 처리 장치 8GB RAM 256GB SSD"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,621.86,2026-02-28T12:00:00.000Z,ebay_macbook_air_15_m3_1122,"애플 맥북에어 15인치 2024 M3 16GB RAM 512GB SSD 8코어 CPU 10코어 그래픽 처리 장치 타호"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,533.77,2026-04-06T12:00:00.000Z,ebay_macbook_air_15_m3_1123,"(원격 관리/상태 좋음 LCD) 애플 맥북 에어 15 A3114 (2024) - M3 CPU - 04001"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,694.41,2026-04-05T12:00:00.000Z,ebay_macbook_air_15_m3_1124,"2023 애플 맥북에어 15인치 M3 8C 그래픽 처리 장치 4.0 GHz 8GB RAM 512GB SSD MRYT3LL/A"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,751.42,2026-04-05T12:00:00.000Z,ebay_macbook_air_15_m3_1125,"애플 맥북에어 15인치 M3 2024 8GB 256GB 미드나잇"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,1026.08,2026-04-05T12:00:00.000Z,ebay_macbook_air_15_m3_1126,"애플 맥북에어 15인치 M4 16GB RAM 512GB SSD 스카이블루 2025 100% 32사이클 6mo W."
ebay_sold,laptops,macbook_air_15_m3,512,,B,false,932.75,2026-04-04T12:00:00.000Z,ebay_macbook_air_15_m3_1127,"15"" APPLE MACBOOK AIR M3 512GB SSD 24GB RAM  8-CORE 10-CORE GPU STARLIGHT"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,879.94,2026-03-16T12:00:00.000Z,ebay_macbook_air_15_m3_1128,"Apple MacBook Air 15” 2024 M3 Chip 10-Core 16GB RAM 512GB SSD Midnight • *READ*"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,673.69,2026-04-03T12:00:00.000Z,ebay_macbook_air_15_m3_1129,"2024 Apple MacBook Air 15-inch M3 Chip 16GB RAM 256GB SSD  MC9G4LL/A.read Desc"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,673.69,2026-04-03T12:00:00.000Z,ebay_macbook_air_15_m3_1130,"APPLE MACBOOK A1  AIR  MODEL A3114 15""  M3 CHIP, 8GB / 256 GB, 2024"
ebay_sold,laptops,macbook_air_15_m3,,,B,false,673.68,2026-04-03T12:00:00.000Z,ebay_macbook_air_15_m3_1131,"Apple MacBook Air M3 8-Core 8GB 256GB 15"" MRYU3LL/A Midnight"
ebay_sold,laptops,macbook_air_15_m3,256,,B,false,601.14,2026-04-03T12:00:00.000Z,ebay_macbook_air_15_m3_1132,"2024 Apple MacBook Air 15in - Apple M3 256GB SSD 8GB RAM - MRYU3LL/A - Midnight"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,962.86,2025-10-04T12:00:00.000Z,ebay_macbook_air_15_m3_1133,"Apple MacBook Air 15” 2024 M3 Chip 10-Core 16GB RAM 512GB SSD Midnight Very Good"
ebay_sold,laptops,macbook_air_15_m3,,,A,false,932.79,2026-04-02T12:00:00.000Z,ebay_macbook_air_15_m3_1134,"Open Box Apple MacBook Air 15"" M3/24GB /512GB SSD"
ebay_sold,laptops,macbook_air_15_m3,16,,B,false,735.88,2026-04-02T12:00:00.000Z,ebay_macbook_air_15_m3_1135,"Apple MacBook Air 15-inch M3 2024 16GB RAM, 256GB SSD, Midnight Color"
ebay_sold,laptops,macbook_air_13_m2,256,,B,false,518.22,2026-04-14T12:00:00.000Z,ebay_macbook_air_13_m2_1136,"Apple MacBook Air 2022 13"" (256GB SSD, M2 8-core, 8GB) Laptop-Black- A2681"
ebay_sold,laptops,macbook_air_13_m2,,,B,false,595.91,2026-04-14T12:00:00.000Z,ebay_macbook_air_13_m2_1137,"애플 맥북에어 2022 A2681 13인치 M2 8 코어 GPU 8GB RAM 256GB SSD 상태 우수"
ebay_sold,laptops,macbook_air_13_m2,,,B,false,570.05,2026-04-14T12:00:00.000Z,ebay_macbook_air_13_m2_1138,"Apple MacBook Air M2 2022 13"" A2681 | M2 8-Core 3.49GHz | 8GB RAM | 256GB"
ebay_sold,laptops,macbook_air_13_m2,256,,B,false,154.43,2026-04-14T12:00:00.000Z,ebay_macbook_air_13_m2_1139,"Apple MacBook Air 2022 13"" (256GB SSD, M2 8-core, 8GB) Laptop - Black - (A2681)"
ebay_sold,laptops,macbook_air_13_m2,256,,B,false,725.46,2026-04-14T12:00:00.000Z,ebay_macbook_air_13_m2_1140,"애플 맥북에어 노트북 13인치 A2681 256GB 16GB RAM M2 (2022) - 미드나잇"
ebay_sold,laptops,macbook_air_13_m2,16,,B,false,648.81,2026-04-14T12:00:00.000Z,ebay_macbook_air_13_m2_1141,"애플 맥북에어 13인치 8코어 M2 16GB RAM 256GB SSD 세콰이어 레티나"
ebay_sold,laptops,macbook_air_13_m2,1024,,B,false,973.22,2026-04-14T12:00:00.000Z,ebay_macbook_air_13_m2_1142,"애플 맥북에어 2022 13인치 3.49 GHz 애플 M2 1TB SSD 24GB RAM 10코어 그래픽 처리 장치"
ebay_sold,laptops,macbook_air_13_m2,,,B,false,620.83,2026-04-14T12:00:00.000Z,ebay_macbook_air_13_m2_1143,"애플 맥북에어 13.6인치 M2 칩 8GB 256GB SSD 노트북 - 무료 우선 취급 우편"
ebay_sold,laptops,macbook_air_13_m2,16,,B,false,671.9,2026-04-14T12:00:00.000Z,ebay_macbook_air_13_m2_1144,"애플 맥북에어 13인치 2022 미드나잇 - M2 8코어 16GB 256GB VGC"
ebay_sold,laptops,macbook_air_13_m2,,,B,false,867.89,2026-04-13T12:00:00.000Z,ebay_macbook_air_13_m2_1145,"애플 맥북에어 A2681 13인치 M2 8GB RAM & 512GB SSD B등급 & 177사이클"
ebay_sold,laptops,macbook_air_13_m2,16,,B,false,720.8,2026-04-13T12:00:00.000Z,ebay_macbook_air_13_m2_1146,"애플 맥북에어 2022 13인치 - M2 8 CPU / 8 그래픽 처리 장치 | 16GB RAM 256GB SSD - 상태 매우 우수"
ebay_sold,laptops,macbook_air_13_m2,16,,B,false,549.32,2026-04-13T12:00:00.000Z,ebay_macbook_air_13_m2_1147,"애플 맥북에어 13인치 (2022) M2 16GB RAM 512GB SSD 8 코어 미드나잇"
ebay_sold,laptops,macbook_air_13_m2,512,,B,false,895.87,2026-04-13T12:00:00.000Z,ebay_macbook_air_13_m2_1148,"애플 맥북에어 2022 13인치M2 8코어 8코어 GPU SSD 512GB Ram 8GB 유효함 애플케어"
ebay_sold,laptops,macbook_air_13_m2,16,,B,false,1345.31,2025-09-17T12:00:00.000Z,ebay_macbook_air_13_m2_1149,"세콰이어 2022/23 애플 맥북에어 13인치 M2 8C 16GB RAM 256GB SSD 스페이스 그레이"
ebay_sold,laptops,macbook_air_13_m2,,,C,false,233.72,2026-04-13T12:00:00.000Z,ebay_macbook_air_13_m2_1150,"Apple MacBook Air 13"" M2 A2681 8GB RAM 256GB SSD 2022 - Only Parts"
ebay_sold,laptops,macbook_air_13_m2,1024,,B,false,1042.87,2026-04-13T12:00:00.000Z,ebay_macbook_air_13_m2_1151,"애플 맥북에어 13.6 2022 M2 24GB RAM 1TB SSD 10코어 그래픽 처리 장치 미드나잇 영국 버전"
ebay_sold,laptops,macbook_air_13_m2,16,,B,false,859.71,2026-04-12T12:00:00.000Z,ebay_macbook_air_13_m2_1152,"Apple MacBook Air M2 2022 13.6 Inch Midnight A2681 16GB RAM 256GB SSD"
ebay_sold,laptops,macbook_air_13_m2,,,B,false,787.7,2026-04-12T12:00:00.000Z,ebay_macbook_air_13_m2_1153,"애플 맥북에어 13인치 A2681 - 2022 - M2 - 24GB RAM - 512GB SSD - 스페이스 그레이"
ebay_sold,laptops,macbook_air_13_m2,,,B,false,642.59,2026-04-12T12:00:00.000Z,ebay_macbook_air_13_m2_1154,"애플 맥북에어 13 2022 M2 8코어 CPU 8코어 그래픽 처리 장치 8GB 256GB 스페이스 그레이 상태 매우 좋음"
ebay_sold,laptops,macbook_air_13_m2,16,,B,false,579.37,2026-04-12T12:00:00.000Z,ebay_macbook_air_13_m2_1155,"애플 맥북에어 13인치 M2 칩 노트북 16GB RAM, 512GB SSD, 실버"
ebay_sold,laptops,macbook_air_13_m2,16,,B,false,476.79,2026-04-12T12:00:00.000Z,ebay_macbook_air_13_m2_1156,"현상태 그대로 애플 맥북에어 13인치 2022 M2 16GB 256GB - 미드나잇 | 카메라 없음"
ebay_sold,laptops,macbook_air_13_m2,16,,B,false,769.04,2025-09-25T12:00:00.000Z,ebay_macbook_air_13_m2_1157,"Apple MacBook Air 2022 13"" M2 A2681 16GB RAM 512GB SSD Intergrated GPU"
ebay_sold,laptops,macbook_air_13_m2,,,B,false,518.21,2026-04-12T12:00:00.000Z,ebay_macbook_air_13_m2_1158,"애플 맥북에어 M2 2022 13인치 A2681 | M2 8코어 3.49 GHz | 8GB RAM | 256GB SSD"
ebay_sold,laptops,macbook_air_13_m2,512,,B,false,839.88,2026-04-11T12:00:00.000Z,ebay_macbook_air_13_m2_1159,"맥북 에어 13인치 2022 512GB SSD M2 8 코어 8GB RAM A2681 스페이스 그레이 상태 우수"
